252.4122735708674	114.71015869118028
254.87725499880096	116.10087468195641
198.90753548794774	113.10207448938841
234.34752499027593	96.64055276633835
256.63209036292085	127.82995502545958
206.78801120843698	119.78552385683257
215.48896365182412	115.1786043211476
279.7727939431502	104.47089293777466
261.6194470273242	121.05573016305814
255.35816310784648	134.7864930079367
217.20418311547638	111.80487503685058
203.10084974648254	102.69916219771389
189.61439198110452	95.60883989178201
149.19494098438642	101.75559421097734
186.58225214578863	135.58350398374128
200.77830364637185	131.96178115024549
172.56952484809236	150.2288539639058
177.63782021591885	133.22719299426427
158.67358299741605	112.18964381454249
145.58507566717648	124.31334195796558
198.63724476491512	149.89914398224698
196.26053848164423	164.29708012995474
170.56508007967102	154.38591067028233
212.37576963440378	137.8357711534307
245.59037944476228	152.86543709042206
199.03649079092276	167.26894488248755
183.51331242522457	135.4502207080058
184.90999363704657	140.3037041376348
188.95939863606037	111.35689849152251
165.3781096895431	137.57655421784165
140.25113190891375	139.9731855609797
180.87091546240023	119.76656934828065
162.1063400291875	129.16329551472523
165.02493819246706	122.36372076835518
229.56718848111484	151.03456110670197
247.53032890565046	134.26121092812286
295.19818061194434	166.07347375183392
287.1602658513581	165.8829023770321
261.50480312528407	161.991090401116
260.1140614482965	147.91680591526807
223.90214623556471	161.78747917262757
234.16238086787914	145.3768559094127
249.13507551689972	163.52794088524172
202.24326135776633	189.67990915636557
195.47415263686042	188.19442345286734
287.9364789607061	199.81894499687104
299.6186581933167	200.17096962569514
292.48112995497695	215.8361629687667
246.80852131732962	194.5969614906757
259.9697762447844	174.44634473574655
272.3924556775062	156.60700670987055
331.9979204235658	162.78267966576414
290.69267410996036	190.60114595777202
294.57391733860106	192.81048995064288
318.7107977578345	195.6985947127005
347.794702372233	254.14640980629707
419.7995593018471	311.261889184237
550.73725093076	332.73136379575783
719.6055501828631	407.265313468817
821.7785792616023	455.6231091707074
883.028910713801	482.5829468545102
929.5854813547816	507.3186307544695
961.6047552273877	523.2907401999996
974.9508013331267	526.6226063091225
982.1681730428356	524.7089240155935
998.3312242458344	524.1044680150977
991.2997588342328	527.0796733779134
985.3172427015348	534.2369206155166
992.7173645157791	536.7543263001722
996.0761363211302	535.5982044421376
987.7644903195293	532.9067150167298
997.1288752654376	538.0985972923618
1000.1580917975082	540.5433298719618
1006.1562942604498	533.1939499502334
994.2016997742383	527.8160883462162
1002.8440409663574	534.8393025664373
996.8590413619556	538.8543609984209
990.6026459413271	532.6863815621666
984.605223070204	538.0950705100589
981.0504854438013	536.0852835307546
995.2541786257872	531.2103038140335
995.079657345521	527.4972573017353
1000.7962201752791	525.0215601606693
1007.8141628587255	533.2485110398768
995.6739270836324	530.0202877929418
989.4197022838669	535.6175211309226
983.6403404902753	536.7636032682113
990.1921161969155	538.5370727025789
993.7748495103555	534.774069339362
991.6736321042831	529.6824744829836
985.4012118070257	535.6282424906943
993.5357957196504	530.0001111389844
991.2467600716602	532.0250606109755
995.8380108600284	528.6185271593304
998.5296621574612	528.2696729984596
1008.2175826276413	532.4701748512334
1002.8800585675378	534.3266018655241
1006.0618126612496	535.5571571883113
1010.7734801824272	529.2209551070086
1011.1645291525218	530.9183992066062
